ad_id,reporting_start,reporting_end,campaign_id,fb_campaign_id,age,gender,interest1,interest2,interest3,impressions,clicks,spent,total_conversion,approved_conversion,CTR,ROI
1121263,30/08/2017,30/08/2017,1178,144567,30-34,M,64,66,69,156101.0,19,29.75000048,2.0,2.0,0.012171606844286711,-93.27731103283666
1121264,30/08/2017,30/08/2017,1178,144567,30-34,M,64,70,67,93015.0,12,18.47000015,1.0,0.0,0.012901144976616674,-94.58581487883745
1121265,22/08/2017,22/08/2017,1178,144568,30-34,M,65,70,68,145398.0,23,36.24000025,1.0,0.0,0.015818649499993124,-97.24061812058072
1121269,22/08/2017,22/08/2017,1178,144568,30-34,M,65,67,67,296413.0,50,76.43999958,3.0,1.0,0.01686835597628984,-96.07535319664636
1121273,22/08/2017,22/08/2017,1178,144569,30-34,M,2,4,4,9370.0,0,0.0,1.0,1.0,0.0,0.0
1121274,22/08/2017,22/08/2017,1178,144569,30-34,M,2,4,7,63785.0,7,11.80000019,6.0,2.0,0.010974367014188288,-49.1525431916116
1121275,22/08/2017,22/08/2017,1178,144569,30-34,M,2,8,3,118522.0,14,26.81999981,2.0,1.0,0.011812153018005096,-92.54287839609049
1121276,22/08/2017,22/08/2017,1178,144569,30-34,M,2,5,5,240123.0,38,65.67000115,5.0,4.0,0.015825222906593703,-92.38617342402773
1121277,23/08/2017,23/08/2017,1178,144570,30-34,M,7,9,13,169108.0,20,32.24000025,2.0,1.0,0.011826761596139745,-93.79652610269443
1121278,23/08/2017,23/08/2017,1178,144570,30-34,M,7,13,10,1044442.0,142,245.5999999,22.0,8.0,0.013595776500753514,-91.0423452732257
1121279,24/08/2017,24/08/2017,1178,144570,30-34,M,7,10,13,93891.0,11,17.6400001,5.0,3.0,0.011715712901130035,-71.65532895887003
1121282,24/08/2017,24/08/2017,1178,144570,30-34,M,7,11,10,185823.0,25,38.54999936,4.0,1.0,0.013453662894259592,-89.62386493798375
1121284,24/08/2017,24/08/2017,1178,144571,30-34,M,66,68,70,175631.0,23,40.75999951,1.0,0.0,0.013095638013790276,-97.54661429827874
1121285,24/08/2017,24/08/2017,1178,144571,30-34,M,66,68,70,37187.0,4,6.370000005,1.0,0.0,0.010756447145507839,-84.30141288516373
1121286,24/08/2017,24/08/2017,1178,144571,30-34,M,66,67,69,10991.0,0,0.0,1.0,0.0,0.0,0.0
1121287,24/08/2017,24/08/2017,1178,144571,30-34,M,66,69,69,344618.0,51,89.76000047,3.0,1.0,0.014798994829057102,-96.65775402819581
1121289,24/08/2017,24/08/2017,1178,144572,35-39,M,10,14,13,98066.0,9,16.1500001,1.0,0.0,0.009177492708991904,-93.80804957394396
1121290,24/08/2017,24/08/2017,1178,144572,35-39,M,10,13,12,770749.0,100,189.1299984,13.0,3.0,0.01297439244163794,-93.12642092212909
1121291,24/08/2017,24/08/2017,1178,144572,35-39,M,10,16,14,52553.0,5,8.529999852,1.0,0.0,0.009514204707628489,-88.2766703710372
1121292,23/08/2017,23/08/2017,1178,144572,35-39,M,10,15,16,362296.0,39,67.77000129,7.0,3.0,0.01076467860533928,-89.67094604285789
1121293,23/08/2017,23/08/2017,1178,144572,35-39,M,10,16,13,427729.0,50,96.8999989,4.0,1.0,0.011689644611424523,-95.8720329768755
1121296,23/08/2017,23/08/2017,1178,144573,35-39,M,15,17,19,180351.0,21,37.13000011,1.0,1.0,0.011643960942828152,-97.30676004029777
1121297,23/08/2017,23/08/2017,1178,144573,35-39,M,15,16,16,187329.0,29,53.15999961,2.0,1.0,0.015480785142716825,-96.23777273387381
1121300,23/08/2017,23/08/2017,1178,144573,35-39,M,15,16,17,782894.0,118,192.9299995,5.0,2.0,0.015072283093241231,-97.40838645469442
1121302,23/08/2017,23/08/2017,1178,144574,35-39,M,16,17,22,1206533.0,128,236.1199988,17.0,6.0,0.010608909992515746,-92.80027101202916
1121303,23/08/2017,23/08/2017,1178,144574,35-39,M,16,19,21,84494.0,7,12.57000017,2.0,0.0,0.008284611925107108,-84.08910124939163
1121304,23/08/2017,23/08/2017,1178,144574,35-39,M,16,17,20,94257.0,7,12.5800004,1.0,1.0,0.007426504132319085,-92.05087465656996
1121309,23/08/2017,23/08/2017,1178,144575,35-39,M,18,24,20,131060.0,16,28.04999959,2.0,1.0,0.01220814893941706,-92.8698751185971
1121310,23/08/2017,23/08/2017,1178,144575,35-39,M,18,21,19,341603.0,50,83.48000121,4.0,2.0,0.01463687379794674,-95.20843322709386
1121311,30/08/2017,30/08/2017,1178,144575,35-39,M,18,20,24,140749.0,19,30.4799999,1.0,1.0,0.01349920780964696,-96.71916009422297
1121312,30/08/2017,30/08/2017,1178,144575,35-39,M,18,19,21,102525.0,13,20.29999983,2.0,1.0,0.012679834186783711,-90.14778316872528
1121316,28/08/2017,28/08/2017,1178,144576,35-39,M,19,23,23,447952.0,68,131.5799983,8.0,1.0,0.015180197878344109,-93.92004856105854
1121317,28/08/2017,28/08/2017,1178,144576,35-39,M,19,25,23,76355.0,9,14.62999988,2.0,0.0,0.011787047344640167,-86.32945990154035
1121319,28/08/2017,28/08/2017,1178,144577,35-39,M,20,26,26,256598.0,38,64.46999931,6.0,1.0,0.014809156735438311,-90.69334564259978
1121321,28/08/2017,28/08/2017,1178,144577,35-39,M,20,21,21,127476.0,21,30.15000057,3.0,2.0,0.0164736891650193,-90.04975143189525
1121322,28/08/2017,28/08/2017,1178,144577,35-39,M,20,22,24,237603.0,37,62.25000024,5.0,2.0,0.015572193953780044,-91.96787151691102
1121327,28/08/2017,28/08/2017,1178,144578,35-39,M,21,22,22,271091.0,42,78.03999984,3.0,1.0,0.015492952550988414,-96.1558175215906
1121330,28/08/2017,28/08/2017,1178,144578,35-39,M,21,23,22,21743.0,2,3.400000095,1.0,0.0,0.009198362691440923,-70.58823611591694
1121333,28/08/2017,28/08/2017,1178,144579,35-39,M,22,25,25,88970.0,10,14.8300004,2.0,0.0,0.011239743733842868,-86.51382369483956
1121334,28/08/2017,28/08/2017,1178,144579,35-39,M,22,24,26,108362.0,13,22.42999983,1.0,1.0,0.01199682545541795,-95.54168520918799
1121335,28/08/2017,28/08/2017,1178,144579,35-39,M,22,25,23,188596.0,27,44.14000034,3.0,0.0,0.014316316358777491,-93.20344364093405
1121336,27/08/2017,27/08/2017,1178,144579,35-39,M,22,24,24,275080.0,43,69.65999997,4.0,3.0,0.01563181619892395,-94.25782371271512
1121337,27/08/2017,27/08/2017,1178,144580,35-39,M,23,28,28,64647.0,10,16.26999998,1.0,0.0,0.015468621900474887,-93.85371849275195
1121338,27/08/2017,27/08/2017,1178,144580,35-39,M,23,27,24,31265.0,4,5.789999902,1.0,0.0,0.012793858947705102,-82.72884254014275
1121340,27/08/2017,27/08/2017,1178,144580,35-39,M,23,27,28,140147.0,24,42.08000016,2.0,0.0,0.017124876023032958,-95.24714830704507
1121341,27/08/2017,27/08/2017,1178,144580,35-39,M,23,26,27,223120.0,40,67.66999984,1.0,0.0,0.017927572606669058,-98.52224028023583
1121342,28/08/2017,28/08/2017,1178,144580,35-39,M,23,29,27,104869.0,18,34.07000089,1.0,0.0,0.017164271615062603,-97.06486652809711
1121344,28/08/2017,28/08/2017,1178,144581,35-39,M,24,27,27,165177.0,23,41.71999967,4.0,1.0,0.013924456794832209,-90.41227221562919
1121345,27/08/2017,27/08/2017,1178,144581,35-39,M,24,29,29,84194.0,11,19.56999981,1.0,0.0,0.013065064018813691,-94.8901379166646
1121347,27/08/2017,27/08/2017,1178,144581,35-39,M,24,25,28,220581.0,31,57.37,1.0,1.0,0.014053794297786302,-98.25692870838417
1121350,29/08/2017,29/08/2017,1178,144582,35-39,M,25,27,31,75804.0,10,17.36999965,2.0,1.0,0.013191915993878952,-88.48589498964094
1121352,29/08/2017,29/08/2017,1178,144582,35-39,M,25,30,29,368986.0,59,100.289999,0.0,0.0,0.01598976654940838,-100.0
1121353,30/08/2017,30/08/2017,1178,144582,35-39,M,25,30,27,28194.0,3,3.709999919,2.0,0.0,0.010640561821664184,-46.09164302787684
1121355,29/08/2017,29/08/2017,1178,144583,35-39,M,26,29,27,99961.0,14,23.2099998,1.0,0.0,0.014005462130230791,-95.69151224206387
1121359,29/08/2017,29/08/2017,1178,144583,35-39,M,26,28,27,7573.0,0,0.0,1.0,0.0,0.0,0.0
1121361,30/08/2017,30/08/2017,1178,144584,35-39,M,27,28,33,685781.0,103,177.8899992,10.0,1.0,0.015019372073592007,-94.37854851595277
1121364,30/08/2017,30/08/2017,1178,144584,35-39,M,27,30,28,274222.0,43,66.7700001,2.0,1.0,0.01568072583527215,-97.00464280814042
1121365,30/08/2017,30/08/2017,1178,144584,35-39,M,27,33,31,110503.0,25,32.67999995,4.0,0.0,0.02262382016777825,-87.76009790048974
1121367,30/08/2017,30/08/2017,1178,144585,35-39,M,28,31,29,1447755.0,233,420.5799983,11.0,8.0,0.016093883288263555,-97.38456416271283
1121368,30/08/2017,30/08/2017,1178,144585,35-39,M,28,33,31,358987.0,52,87.55000067,1.0,0.0,0.014485204199594972,-98.85779555414366
1121369,30/08/2017,30/08/2017,1178,144585,35-39,M,28,33,31,826205.0,125,232.3700008,5.0,1.0,0.015129417033302872,-97.84825924913454
1121370,29/08/2017,29/08/2017,1178,144585,35-39,M,28,33,32,550954.0,84,150.1400012,3.0,0.0,0.0152462819037524,-98.00186494203918
1121372,29/08/2017,29/08/2017,1178,144585,35-39,M,28,34,34,378350.0,55,96.48000073,4.0,0.0,0.01453680454605524,-95.85406304961167
1121373,29/08/2017,29/08/2017,1178,144586,35-39,M,29,32,33,492784.0,56,95.5100013,7.0,4.0,0.011364005324848209,-92.67092461027953
1121374,29/08/2017,29/08/2017,1178,144586,35-39,M,29,34,35,327158.0,43,72.3100003,6.0,2.0,0.013143496414576444,-91.70239251126098
1121375,29/08/2017,29/08/2017,1178,144586,35-39,M,29,31,35,9921.0,0,0.0,1.0,0.0,0.0,0.0
1121377,29/08/2017,29/08/2017,1178,144586,35-39,M,29,34,30,59390.0,5,9.209999919,5.0,3.0,0.008418925745074928,-45.71118301874113
1121378,29/08/2017,29/08/2017,1178,144586,35-39,M,29,33,33,1040330.0,147,254.2500038,13.0,2.0,0.014130131785106649,-94.88692239697029
1121379,29/08/2017,29/08/2017,1178,144587,35-39,M,30,31,35,49422.0,6,11.17000031,1.0,0.0,0.012140342357654486,-91.04744877128836
1121380,29/08/2017,29/08/2017,1178,144587,35-39,M,30,35,32,131091.0,18,34.23000026,3.0,1.0,0.013730919742774102,-91.23575817349409
1121381,29/08/2017,29/08/2017,1178,144587,35-39,M,30,31,36,95691.0,15,25.26000011,1.0,1.0,0.015675455371978557,-96.04117183038286
1121390,29/08/2017,29/08/2017,1178,144588,35-39,M,31,32,36,15513.0,1,1.289999962,1.0,0.0,0.00644620640752917,-22.480617871522078
1121391,20/08/2017,20/08/2017,1178,144589,35-39,M,32,33,33,382537.0,63,113.9900012,4.0,3.0,0.016468995156024124,-96.49092029310374
1121394,20/08/2017,20/08/2017,1178,144589,35-39,M,32,37,33,461356.0,64,121.0999982,6.0,3.0,0.013872150790279092,-95.04541693709126
1121395,23/08/2017,23/08/2017,1178,144589,35-39,M,32,38,34,392541.0,53,98.70000017,3.0,2.0,0.013501774336948243,-96.96048632742368
1121398,23/08/2017,23/08/2017,1178,144590,35-39,M,36,39,38,35088.0,5,8.800000072,1.0,1.0,0.014249886000911993,-88.63636372933884
1121400,23/08/2017,23/08/2017,1178,144590,35-39,M,36,38,41,53933.0,6,9.929999948,3.0,1.0,0.01112491424545269,-69.78851947925509
1121403,24/08/2017,24/08/2017,1178,144591,35-39,M,63,65,68,228861.0,33,53.38999939,4.0,2.0,0.01441923263465597,-92.50796020659028
1121405,24/08/2017,24/08/2017,1178,144591,35-39,M,63,66,69,20959.0,2,3.769999981,1.0,1.0,0.009542440001908488,-73.47480092732658
1121410,24/08/2017,24/08/2017,1178,144592,35-39,M,64,68,70,24992.0,2,3.190000057,1.0,0.0,0.008002560819462228,-68.65203817769086
1121411,24/08/2017,24/08/2017,1178,144592,35-39,M,64,70,65,100351.0,15,24.17999995,2.0,1.0,0.014947534155115546,-91.72870138901716
1121412,24/08/2017,24/08/2017,1178,144592,35-39,M,64,68,70,292448.0,43,76.89999968,2.0,1.0,0.014703468650837073,-97.3992197551073
1121413,23/08/2017,23/08/2017,1178,144592,35-39,M,64,67,69,65060.0,7,14.5200001,1.0,1.0,0.010759299108515216,-93.11294770583369
1121414,23/08/2017,23/08/2017,1178,144592,35-39,M,64,70,66,133316.0,21,36.17000055,2.0,0.0,0.015752047766209608,-94.4705557932318
1121415,23/08/2017,23/08/2017,1178,144593,35-39,M,65,66,71,113501.0,26,38.44000077,5.0,4.0,0.022907287160465546,-86.99271618146744
1121418,23/08/2017,23/08/2017,1178,144593,35-39,M,65,71,70,192810.0,41,61.92999995,4.0,3.0,0.02126445723769514,-93.54109477921936
1121421,21/08/2017,21/08/2017,1178,144594,35-39,M,2,8,6,233404.0,43,70.4100008,2.0,1.0,0.018422991893883568,-97.1594944222753
1121422,23/08/2017,23/08/2017,1178,144594,35-39,M,2,7,7,128843.0,24,37.5999999,2.0,0.0,0.018627321623991992,-94.68085104968311
1121423,23/08/2017,23/08/2017,1178,144594,35-39,M,2,5,7,63564.0,12,20.59000027,2.0,0.0,0.018878610534264678,-90.28654699478544
1121425,23/08/2017,23/08/2017,1178,144594,35-39,M,2,8,7,85970.0,14,24.78000021,1.0,1.0,0.016284750494358496,-95.96448752411048
1121428,23/08/2017,23/08/2017,1178,144595,35-39,M,7,9,13,131232.0,16,29.53999937,1.0,1.0,0.0121921482565228,-96.61475957573793
1121429,23/08/2017,23/08/2017,1178,144595,35-39,M,7,13,9,152454.0,22,37.84999979,1.0,1.0,0.01443058233959096,-97.3579920593178
1121430,23/08/2017,23/08/2017,1178,144595,35-39,M,7,10,9,28989.0,2,2.290000021,1.0,0.0,0.006899168650177653,-56.33187812970767
1121433,24/08/2017,24/08/2017,1178,144596,35-39,M,66,69,72,80248.0,15,24.1900003,1.0,1.0,0.018692054630645,-95.86606040678718
1121437,24/08/2017,24/08/2017,1178,144596,35-39,M,66,68,68,38580.0,5,8.519999981,1.0,0.0,0.012960082944530845,-88.2629107719478
1121439,25/08/2017,25/08/2017,1178,144597,40-44,M,10,11,15,621591.0,91,163.36,5.0,1.0,0.014639851606603057,-96.9392752203722
1121440,25/08/2017,25/08/2017,1178,144597,40-44,M,10,15,11,250499.0,36,58.14000005,3.0,1.0,0.014371314855548325,-94.84004128410729
1121442,25/08/2017,25/08/2017,1178,144597,40-44,M,10,15,14,131637.0,18,29.30999982,2.0,1.0,0.01367396704573942,-93.17639026856875
1121443,25/08/2017,25/08/2017,1178,144597,40-44,M,10,12,15,463813.0,69,116.3399996,4.0,2.0,0.014876685215808958,-96.56180160413203
1121444,25/08/2017,25/08/2017,1178,144597,40-44,M,10,13,12,211767.0,35,60.89999914,5.0,1.0,0.01652759872879155,-91.78981926008612
1121446,25/08/2017,25/08/2017,1178,144598,40-44,M,15,17,17,163181.0,26,40.02000093,1.0,1.0,0.015933227520360825,-97.50124943337926
1121451,25/08/2017,25/08/2017,1178,144599,40-44,M,16,20,18,1117385.0,147,260.0699984,11.0,2.0,0.013155716248204512,-95.77036948987808
1121452,25/08/2017,25/08/2017,1178,144599,40-44,M,16,21,22,1663441.0,205,359.4700001,17.0,6.0,0.012323851582352486,-95.2708153683838
1121453,25/08/2017,25/08/2017,1178,144599,40-44,M,16,18,17,455248.0,54,105.7099996,5.0,2.0,0.011861666608090534,-95.2700784987989
1121454,25/08/2017,25/08/2017,1178,144599,40-44,M,16,22,20,75589.0,6,10.66000009,1.0,1.0,0.00793766288745717,-90.61913703980092
1121455,24/08/2017,24/08/2017,1178,144599,40-44,M,16,21,22,594267.0,82,143.3000009,3.0,2.0,0.0137985114435094,-97.90648989451611
1121456,24/08/2017,24/08/2017,1178,144599,40-44,M,16,22,22,315281.0,35,65.02999854,1.0,0.0,0.011101208128621769,-98.4622481586173
1121464,24/08/2017,24/08/2017,1178,144601,40-44,M,19,23,25,363456.0,71,117.5599997,7.0,1.0,0.0195346892058461,-94.04559372417215
1121466,24/08/2017,24/08/2017,1178,144601,40-44,M,19,23,25,438983.0,81,143.4300001,3.0,1.0,0.018451739589004586,-97.90838736811797
1121467,24/08/2017,24/08/2017,1178,144601,40-44,M,19,20,24,42563.0,5,9.659999847,1.0,1.0,0.011747292249136574,-89.64803296233427
1121469,25/08/2017,25/08/2017,1178,144602,40-44,M,20,26,21,399035.0,75,124.7999995,7.0,3.0,0.018795343766837495,-94.3910256185538
1121471,24/08/2017,24/08/2017,1178,144602,40-44,M,20,21,26,304680.0,59,98.55000019,3.0,0.0,0.01936457923066824,-96.95585997542756
1121472,24/08/2017,24/08/2017,1178,144602,40-44,M,20,21,25,140596.0,23,40.77000022,1.0,0.0,0.016358929130273977,-97.54721610349797
1121473,24/08/2017,24/08/2017,1178,144602,40-44,M,20,25,22,439986.0,80,134.8799999,4.0,3.0,0.018182396712622673,-97.034400946793
1121474,21/08/2017,21/08/2017,1178,144602,40-44,M,20,26,26,75803.0,11,19.3599999,2.0,2.0,0.014511299025104547,-89.66942143424288
1121477,21/08/2017,21/08/2017,1178,144603,40-44,M,21,27,22,7073.0,0,0.0,1.0,0.0,0.0,0.0
1121481,19/08/2017,19/08/2017,1178,144604,40-44,M,22,27,25,153586.0,28,43.01000035,2.0,0.0,0.018230828330707226,-95.34991866141661
1121482,19/08/2017,19/08/2017,1178,144604,40-44,M,22,24,24,180815.0,31,42.62999976,1.0,0.0,0.017144595304593092,-97.65423409422979
1121483,19/08/2017,19/08/2017,1178,144604,40-44,M,22,26,23,253169.0,51,75.78999984,1.0,0.0,0.020144646461454602,-98.6805647155151
1121484,19/08/2017,19/08/2017,1178,144604,40-44,M,22,28,27,34453.0,5,7.710000038,1.0,1.0,0.014512524308478216,-87.02983145173364
1121487,19/08/2017,19/08/2017,1178,144605,40-44,M,23,25,26,51550.0,8,14.03999984,1.0,0.0,0.015518913676042675,-92.8774927963247
1121489,19/08/2017,19/08/2017,1178,144605,40-44,M,23,28,24,110018.0,24,39.85999966,1.0,0.0,0.02181461215437474,-97.4912192460365
1121493,19/08/2017,19/08/2017,1178,144606,40-44,M,24,28,30,137584.0,21,36.77999961,1.0,0.0,0.015263402721246657,-97.28113102065365
1121497,19/08/2017,19/08/2017,1178,144606,40-44,M,24,25,27,209825.0,30,54.86999953,1.0,0.0,0.01429762897652806,-98.17751046370384
1121499,19/08/2017,19/08/2017,1178,144607,40-44,M,25,27,31,264222.0,63,87.7899996,1.0,1.0,0.02384358607534573,-98.86091809482136
1121510,19/08/2017,19/08/2017,1178,144608,40-44,M,26,30,31,31202.0,5,6.730000019,1.0,0.0,0.016024613806807256,-85.14115903154799
1121511,18/08/2017,18/08/2017,1178,144609,40-44,M,27,29,32,252991.0,49,76.83999932,3.0,0.0,0.019368277922930065,-96.09578341157122
1121514,18/08/2017,18/08/2017,1178,144609,40-44,M,27,31,30,56265.0,9,15.53999972,1.0,0.0,0.015995734470807786,-93.5649934490475
1121523,18/08/2017,18/08/2017,1178,144611,40-44,M,29,32,34,76923.0,11,17.67000008,2.0,2.0,0.014300014300014301,-88.68138092277813
1121524,18/08/2017,18/08/2017,1178,144611,40-44,M,29,30,35,209332.0,30,49.60000014,3.0,1.0,0.014331301473257792,-93.95161292029786
1121525,18/08/2017,18/08/2017,1178,144611,40-44,M,29,32,33,214094.0,31,53.26999903,1.0,0.0,0.014479621101011706,-98.12277075613079
1121526,19/08/2017,19/08/2017,1178,144611,40-44,M,29,35,32,526209.0,85,126.9299996,3.0,2.0,0.016153277500004753,-97.63649254750332
1121527,19/08/2017,19/08/2017,1178,144611,40-44,M,29,35,35,741143.0,120,179.620001,4.0,1.0,0.01619120736484052,-97.77307650722037
1121528,19/08/2017,19/08/2017,1178,144611,40-44,M,29,33,31,172827.0,25,38.42000043,2.0,0.0,0.01446533238440753,-94.7943779864242
1121530,19/08/2017,19/08/2017,1178,144612,40-44,M,30,36,33,188873.0,38,58.5999999,1.0,1.0,0.02011933945031847,-98.29351535544968
1121532,19/08/2017,19/08/2017,1178,144612,40-44,M,30,35,32,123126.0,25,39.72999978,2.0,1.0,0.0203044036190569,-94.96602061144034
1121535,20/08/2017,20/08/2017,1178,144613,40-44,M,31,33,32,77794.0,14,19.11000001,1.0,1.0,0.017996246497159165,-94.76713762701877
1121541,21/08/2017,21/08/2017,1178,144614,40-44,M,32,33,37,56630.0,9,15.81000018,1.0,1.0,0.015892636411795866,-93.67488938257557
1121544,21/08/2017,21/08/2017,1178,144614,40-44,M,32,33,36,400844.0,85,140.9700022,4.0,2.0,0.02120525690792428,-97.16251689183842
1121545,20/08/2017,20/08/2017,1178,144614,40-44,M,32,33,35,208572.0,36,60.76000023,2.0,1.0,0.017260226684310456,-96.70836077612043
1121548,21/08/2017,21/08/2017,1178,144615,40-44,M,36,38,37,59004.0,8,13.51000011,1.0,0.0,0.013558402820147787,-92.59807555989724
1121551,21/08/2017,21/08/2017,1178,144615,40-44,M,36,40,39,196253.0,32,55.10000002,1.0,0.0,0.01630548322828186,-98.18511796799089
1121554,21/08/2017,21/08/2017,1178,144616,40-44,M,63,64,66,51858.0,8,12.63000011,1.0,1.0,0.01542674225770373,-92.08234369524483
1121557,21/08/2017,21/08/2017,1178,144616,40-44,M,63,68,64,280764.0,49,81.36000025,2.0,1.0,0.01745237993474947,-97.5417895847413
1121561,21/08/2017,21/08/2017,1178,144617,40-44,M,64,69,70,63660.0,11,16.47000003,1.0,1.0,0.017279296261388626,-93.92835459515176
1121562,20/08/2017,20/08/2017,1178,144617,40-44,M,64,65,67,109289.0,19,31.02999997,1.0,0.0,0.017385098225804977,-96.7773122753245
1121568,20/08/2017,20/08/2017,1178,144618,40-44,M,65,70,70,188440.0,40,60.72999966,2.0,1.0,0.021226915729144556,-96.70673470904478
1121571,20/08/2017,20/08/2017,1178,144619,40-44,M,2,3,5,212496.0,44,74.83000135,2.0,1.0,0.0207062721180634,-97.32727520524092
1121572,20/08/2017,20/08/2017,1178,144619,40-44,M,2,6,3,32574.0,5,7.480000019,1.0,0.0,0.015349665377294775,-86.6310160767394
1121575,20/08/2017,20/08/2017,1178,144619,40-44,M,2,4,5,128595.0,23,36.4800005,1.0,1.0,0.01788560986041448,-97.25877196739621
1121577,20/08/2017,20/08/2017,1178,144620,40-44,M,7,9,11,242234.0,48,68.06000054,2.0,0.0,0.01981555025306109,-97.06141642061175
1121584,20/08/2017,20/08/2017,1178,144621,40-44,M,66,67,67,33154.0,5,7.879999995,1.0,1.0,0.015081136514447728,-87.3096446619985
1121585,20/08/2017,20/08/2017,1178,144621,40-44,M,66,72,68,9773.0,1,1.460000038,1.0,0.0,0.010232272587741738,-31.50685109776689
1121589,20/08/2017,20/08/2017,1178,144622,45-49,M,10,16,11,464036.0,77,123.5500004,3.0,1.0,0.016593540156367177,-97.57183327374558
1121590,20/08/2017,20/08/2017,1178,144622,45-49,M,10,16,15,478480.0,75,135.7500012,3.0,1.0,0.015674636348436716,-97.7900552681542
1121592,20/08/2017,20/08/2017,1178,144622,45-49,M,10,14,11,428812.0,66,116.8800001,4.0,2.0,0.015391360316409055,-96.57768651901293
1121593,26/08/2017,26/08/2017,1178,144622,45-49,M,10,16,16,1177535.0,221,365.6600009,15.0,3.0,0.018768019634235925,-95.89782859402712
